Client,RiskTolerance,Region,TotalInvestment,YearsOfInvestmentExperience,AnnualFeeRate,TotalServiceFee,TotalServiceCost,NetIncome,ProfitMargin,Service,AvgAnnualReturn,AnnualReturnVolatility,Liquidity,TotalValue,AvgAnnualFeeRate,ServiceTotalServiceFee,ServiceTotalServiceCost,ProfitMargin,Score,AdjustedScore,AllocPercent
client43,middle,North America,53928192.45,24,1.4,754994.69,350533.25,404461.44,53.57,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,7.39
client43,middle,North America,53928192.45,24,1.4,754994.69,350533.25,404461.44,53.57,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,6.82
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,4.26
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,7.26
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,1.54
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,4.79
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,6.28
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,6.66
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,7.59
client45,middle,North America,51447647.45,24,1.4,720267.06,334409.71,385857.35,53.57,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,4.98
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,4.46
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,2.9
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,3.19
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,0.08
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,3.09
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,9.92
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,3.38
client68,middle,Europe,91513802.26,16,1.9,1738762.24,594839.71,1143922.53,65.79,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,1.31
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,2.65
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,1.32
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,1.59
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,5.29
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,8.04
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,0.34
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,4.92
client69,middle,Europe,97774487.85,17,1.8,1759940.78,635534.17,1124406.61,63.89,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,5.54
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,1.63
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,7.41
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,8.43
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,4.12
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,3.85
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,7.42
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,9.27
client70,middle,Europe,97881748.11,22,1.5,1468226.22,636231.36,831994.86,56.67,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,0.14
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,6.75
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,3.89
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,5.1
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,1.92
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,2.89
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,2.63
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,5.54
client72,middle,Europe,74388991.64,22,1.5,1115834.87,483528.45,632306.42,56.67,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,9.09
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,5.27
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,9.55
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,2.4
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,9.19
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,8.32
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,0.63
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,1.34
client73,middle,Europe,76497961.29,23,1.4,1070971.46,497236.75,573734.71,53.57,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,8.82
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,1.68
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,0.09
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,5.51
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,1.06
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,6.05
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,3.67
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,9.68
client76,middle,Europe,75779263.46,18,1.7,1288247.48,492565.21,795682.27,61.76,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,1.55
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,8.21
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,8.58
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,0.97
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,2.02
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,6.53
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,5.17
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,4.33
client77,middle,Europe,58972895.01,12,2.4,1415349.48,383323.82,1032025.66,72.92,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,1.87
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,7.67
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,8.04
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,4.97
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,7.63
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,8
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,7.37
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,7.8
client79,middle,Europe,99437416.46,17,1.8,1789873.5,646343.21,1143530.29,63.89,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,7.68
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,8.29
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,7.17
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,4.61
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,8.75
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,8.98
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,9.45
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,6.97
client80,middle,Middle East,477992367.1,18,1.8,8603862.61,3106950.39,5496912.22,63.89,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,4.25
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,0.45
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,1.05
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,0.52
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,2.04
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,6.57
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,7.8
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,2.46
client84,middle,Middle East,475155157.8,12,2.5,11878878.94,3088508.53,8790370.41,74,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,0.81
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,3.38
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,2.9
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,7.48
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,2.78
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,0.08
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,7.37
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,9.87
client86,middle,Middle East,443340674,20,1.7,7536791.46,2881714.38,4655077.08,61.76,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,5.2
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,7.57
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,8.79
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,3.31
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,2.92
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,0.41
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,4.7
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,3.81
client88,middle,Middle East,201934157.2,26,1.3,2625144.04,1312572.02,1312572.02,50,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,3.6
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,2.1
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service13,4.64,5.54,high,7223826715,4.87,351800361,251320243,28.56,109.0596244,4,8.19
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service17,3.4,6.44,low,6214285714,1.92,119314285.7,108168542.1,9.34,131.376,5,2.46
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service18,3,7.78,middle,5143958869,2.38,122426221.1,98083731.27,19.88,105.1919585,4,4.39
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service21,3.13,7.79,middle,5137355584,2.3,118159178.4,91917673.21,22.21,109.8913439,4,8.1
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service26,3.98,7.05,low,5676595745,1.87,106152340.4,96099275.13,9.47,157.4807469,6,8.82
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service29,3.37,5.64,low,7095744681,1.94,137657446.8,122053668.5,11.34,120.9585345,4,9.84
client89,middle,Middle East,243539084,20,1.7,4140164.43,1583004.05,2557160.38,61.76,service30,4.52,8.19,high,4886446886,5.42,264845421.3,186571007.3,29.55,128.2368849,5,7.53
client90,middle,Middle East,220161076.5,22,1.5,3302416.15,1431047,1871369.15,56.67,service6,2.58,9.88,middle,4050607287,2.75,111391700.4,87837424.74,21.15,100.7596531,4,7.22
